seller_id,uf,tot_orders,tot_items,tot_items_dist,receita,recencia,churn
8e8a7ce9f2f970dc00e2acf6f6e199f6,RJ,9,9,3,1189.0,2,0
8ea394aed8138685abe1eb9f25e1021d,SP,1,1,1,670.0,32,0
8eb88b0acb3f90a717ad659221471fa7,SC,1,1,1,59.9,132,0
8ec76bb0965af3f007692b26fa9d6623,SC,1,1,1,1999.0,74,1
8f0fbe2cd4d472157dc1cdef6edecaa9,SP,2,2,2,71.88,142,1
8f119a0aee85c0c8fc534629734e94fd,SP,48,49,15,2494.4900000000016,53,0
8f2b51a30523cdecddc2f179f351c7d6,SP,7,8,4,1027.9,213,1
8f2ce03f928b567e3d56181ae20ae952,SP,69,75,49,8857.599999999988,1,0
8f54d64f28a993550aa7943f12572959,MG,4,5,4,595.5,55,0
8f580d36c1e9d6fbce95283403c7d447,SP,1,1,1,625.6,44,0
8f78f0903005064036736c7173a5c2ed,MG,9,15,9,1614.3,3,0
8fdca8e349553f99bc738833a62c8802,SP,21,28,4,881.3500000000001,175,1
8fe8786ee000001ab51d030dfd4a7bf1,SC,3,3,2,1337.0,9,0
8fec2e460530482132c436cfb5439925,SP,1,1,1,64.89,2,0
8ff1a9df749e454105c55cda13e79143,SP,6,6,3,439.4,57,0
8ff38bc3969e67c36c48343a07090f66,SP,2,8,1,3472.0,124,1
900ba814c251a692506d7834c1218441,SP,39,39,7,12976.839999999998,3,0
901b460cdce0c64e471230d7f2f9f3a3,RS,2,2,2,798.0,45,0
903037660cf848a717166eb7a06d616e,SP,16,20,14,1506.2400000000002,26,0
90b57083da5d803237da74daec6dcb2b,PR,1,1,1,189.0,1,0
91543f9849d68d023e17194926598543,SC,3,5,5,765.0,73,0
916748bc99315c2d202898ae58b1617e,SP,25,32,5,369.39999999999986,67,1
916c9de0b5ad957346eeeb12f332687e,PR,10,10,4,2125.0,6,0
918717417d88a9f9ae9735567e6c7682,SP,3,3,2,335.70000000000005,29,0
918f6fbcf3ab724d805867303e593a1b,SP,2,3,2,79.69999999999999,335,1
9198786624eaeb375793215cad26cfa6,SC,3,4,3,303.6,294,0
91f0eec23d4a61d7d7caeefa3f0ad1ca,SC,5,5,2,995.9,9,0
91f5779a8731baca4809fdeade81803f,RJ,4,4,4,297.48,6,0
91f848e9f4be368f4318775aac733370,SP,60,70,10,5668.609999999993,183,1
9200e6ce317b67196b6b0bad4d4bd567,RJ,1,1,1,36.9,309,1
921323538c9f1c4e816f2720eac02bea,SP,2,2,2,220.98000000000002,13,0
92c8bc6e8f925792247656fed09aad65,SP,2,2,2,134.8,142,1
92d14edfb62ee5ae7fdff70b0f4e7233,SP,5,10,3,185.0,20,0
92eb0f42c21942b6552362b9b114707d,SP,213,222,36,4011.909999999992,0,0
934ed5cd1b9c1c7382d0a94a94b9e639,PR,1,1,1,125.85,354,1
93b9a99027bd8bd6af682aff18dd19bf,SP,11,11,10,1243.0,5,0
93bef6edaa84956e8e575016449b6351,SP,1,1,1,115.0,187,1
93dc87703c046b603023e75222018b45,MG,9,10,8,1775.35,2,0
94144541854e298c2d976cb893b81343,RS,65,73,23,17175.58000000001,20,0
941554c5757b73ba0e50aa7732310afc,SP,3,4,2,107.69,245,1
9449f25aeaf531019b76999ea49a6949,RJ,8,8,7,1739.5600000000002,123,0
9485a23c0430ba1d58d359391606fce6,SP,4,4,4,830.9,34,1
94b9108d4b637ba65bb4f1e53cfcf8d8,SP,2,2,1,7.7,94,0
94c49f20a123aeb9360dbf80ff912bf6,SP,3,3,2,277.75,239,1
94ca168e8bcb407ab85c5da308863027,SP,1,1,1,38.9,71,0
94e93ce877be27a515118dbfd2c2be41,SP,29,34,18,5436.58,140,1
9535a841eecebed61a9fb1ac1cbb5597,SP,1,1,1,598.9,353,1
9539213aa8e023c01937bef95dc006da,SP,2,2,2,49.8,1,0
954e95f20808d7e5d11f0de292d078e0,MG,3,4,2,158.78,66,1
9558aa23f77a9e0a0eca83540999f43b,PR,1,1,1,39.0,274,1
955fee9216a65b617aa5c0531780ce60,SP,408,472,41,34477.280000000086,0,0
9596c870880d900012f2e8e6e30d06d7,MG,7,7,3,5020.5,12,0
95b293867b5862941c9cd74f756a3c68,SP,5,5,3,460.5,9,0
95e03ca3d4146e4011985981aeb959b9,RJ,123,134,37,8454.049999999987,1,0
95ec4458365c4d11f452ccf538377619,SP,2,2,2,166.8,8,0
95f83f51203c626648c875dd41874c7f,MG,11,25,6,668.85,8,0
9616352088dcf83a7c06637f4ebf1c80,PR,80,86,5,5025.999999999998,35,0
961dff0a659b4561334372337dd897d9,RJ,3,3,3,7297.0,239,1
9646c3513289980f17226a2fc4720dbd,SP,59,66,21,2719.5000000000023,25,0
96493fab2fbb13a14d0c0e8772eef5c3,SP,48,49,42,14099.0,3,0
9674754b5a0cb32b638cec001178f799,SP,59,63,31,3225.340000000002,0,0
96804ea39d96eb908e7c3afdb671bb9e,MG,27,29,4,2818.5499999999993,15,0
968268a686aa05d1f529fb07dff08130,SP,1,1,1,634.4,5,0
968ee78631915a63fef426d6733d7422,RS,2,2,1,450.0,63,1
972d0f9cf61b499a4812cf0bfa3ad3c4,SC,40,44,11,4087.1299999999997,6,0
973f21788dfab357250f69a8dcb7ddee,MG,4,6,4,360.0,9,0
974cf2cb8f4b7add98709c30df02fe10,SP,8,8,3,676.92,1,0
977f9f63dd360c2a32ece2f93ad6d306,SP,7,7,7,750.0,11,0
979e9f8b5b39dd243a2550c8b05aecf0,SP,1,2,1,150.0,5,0
97e995629983723d11830a829bc2b246,SP,3,3,3,284.7,15,0
984c273121e743dd14767befe6cb17f5,SP,1,1,1,259.6,67,1
9853a239ab7b7ebbdc3a21248d5b8e1f,PR,4,4,4,242.0,64,1
989becdce12ebc39863c2bceab6f3ca1,PR,5,5,3,2262.9,5,0
98dac6635aee4995d501a3972e047414,SP,47,95,31,2384.5899999999997,21,0
98e164d549402270247f3c96a1a158ef,SP,2,2,2,162.7,165,1
98f52e1020fe788c10c0418de4393fec,RJ,1,1,1,21.6,175,1
99002261c568a84cce14d43fcffb43ea,MT,5,5,3,560.0,8,0
994f04b3718c2bab35c2adfa8afecd2a,SP,27,34,16,2066.700000000001,0,0
9996ae921c50e8dff411ac69c0b4bb8b,SP,2,3,3,29.700000000000003,99,1
999f6d9a1c7c81f43be44c6b7d076210,SP,1,1,1,14.0,332,1
99eaacc9e6046db1c82b163c5f84869f,SP,61,65,16,12153.279999999999,35,0
9a03a4e9eb0b947652fae4f6121a3f5e,SP,1,1,1,150.0,28,0
9a84ba99f5367fdbd4598363496f1ea2,GO,12,12,2,763.4999999999999,79,0
9add47bf45ce8e8c7db6b9cf670b1e09,PR,26,28,9,2618.9500000000003,105,0
9b00cad94ef3078faf6fba2e792c158f,MG,1,1,1,354.9,42,1
9b00ed88b7fdb95d6ff76e27c1b52d16,SP,28,31,15,890.7,0,0
9b013e03b2ab786505a1d3b5c0756754,SP,43,57,17,2286.2599999999998,3,0
9b1ab052f5fca308ba743ac789ebb2e1,PR,2,2,2,294.09000000000003,269,1
9b522ba7eae9e1d04082f267144583cc,SP,2,3,2,1358.8,63,0
9baf5cb77970f539089d09a38bcec5c3,SP,17,18,13,3518.819999999999,2,0
9bc484c87d79cd4874e05ca182658045,SP,4,4,4,522.5,1,0
9bcdfa7b615b3abb9461d9e3ad9886ae,SC,10,11,7,972.37,67,0
9bf11dfc0bec77e5a23028043c3c5a8f,MG,1,1,1,115.0,67,1
9c068d10aca38e85c50202e17b4a7e88,MS,13,13,12,2089.3,1,0
9c0e69c7bf2619675bbadf47b43f655a,SP,116,155,60,27564.890000000043,22,0
9c3c24eca51c52b91c1de727d2a2ae06,RS,4,4,3,207.7,50,0
9c57bc60cfad5ee62d35d3f1ce4593a1,PR,1,1,1,180.0,275,1
9c690ceacd5c66731bf443ea810195cb,MG,1,1,1,99.9,160,0
9cad4b68bb993ee401a3c5aaa2bc26dd,SP,1,1,1,109.9,15,0
9cea4682e16655f7da87f406902e989e,PR,3,8,2,64.11,12,0
9d39404483343dd55c7ae254494d8388,SP,5,5,3,153.7,1,0
9d489893ff6af05029671b785f54b998,SP,1,2,1,79.8,222,0
9d4db00d65d7760644ac0c14edb5fd86,SP,10,11,4,1230.3300000000002,14,0
9d5604a1f112324ad6b2aa552122e0fb,SP,4,5,2,167.5,1,0
9d5a9018aee56acb367ba9c3f05d1d6a,GO,65,77,22,10007.649999999994,8,0
9d7a1d34a5052409006425275ba1c2b4,SP,4,7,4,739.58,41,0
9da1ca0bef29ee170e541927a5aeabdc,SP,6,6,2,1484.4,128,1
9dd459b29a14bf89d47183cf2cd0e4c7,SP,1,1,1,150.0,17,1
9dd59e43f0c9f0553244e8f9c2fb247e,PR,10,10,8,356.29999999999995,8,1
9dda5bbacd45e18d6485fee649205d09,MG,14,15,12,1133.2,1,0
9de4643a8dbde634fe55621059d92273,SC,62,69,5,14845.019999999988,0,0
9df5750209b83567ec144eb299d7d634,RS,7,7,6,2169.0,16,0
9e25199f6ef7e7c347120ff175652c3b,SP,1,1,1,12.5,310,1
9e6229250fedbe05838fef417b74e7fb,SP,6,7,2,1259.3000000000002,2,0
9e94fa26a70ede4d26226e918e8706a2,SP,1,1,1,62.8,180,1
9e9b539eb2806acee3f5c28085c1db9f,MG,3,3,3,967.0,55,1
9ed65337433adfbedefd23dd76eaa494,SP,1,1,1,285.0,43,0
9ef932e837d8b7f392c0bfee9d359dc2,SP,1,1,1,59.9,72,1
9f505651f4a6abe901a56cdc21508025,SP,80,86,36,4625.409999999993,1,0
9fbd5666d8618fa571c4230fafa09bd6,SP,1,1,1,79.9,154,1
9fc70243fb26800cba56e8f014797004,MG,3,4,1,299.6,29,0
9fe7c6641c79970ab48185498f547c09,SP,1,1,1,130.0,203,1
a00824eb9093d40e589b940ec45c4eb0,SP,2,2,1,5999.98,113,0
a0415d9b25ede3c4b1e477e9916ffc03,RJ,9,9,7,3544.2000000000003,22,1
a066df7361163e7ddc5d7452dd17448b,SP,5,5,2,319.5,16,0
a08692680c77d30a0b4280da5df01c5a,SP,6,17,4,2433.0,5,1
a09a13f18ed27932d08438aa6f12756e,RS,1,1,1,29.9,95,1
a1043bafd471dff536d0c462352beb48,MG,360,394,6,52006.01999999991,0,0
a13580f0e8f782b7a543885a0ef99f08,RJ,9,9,4,1204.91,34,0
a1474fd46fd3430168f7ec202da39408,SP,12,14,8,2752.5,101,1
a1544b9ea0b2390e020537d4daa89049,SP,5,5,3,509.5,49,0
a154d7316f158bb42e6fa18bbe3afd3a,SP,2,2,1,139.8,327,1
a17f621c590ea0fab3d5d883e1630ec6,SP,58,72,32,2459.899999999998,14,0
a20d8058c866dbaeca014d2cd20ac62e,SP,1,1,1,597.0,41,0
a23266650e7c84bb93fbbba502137478,RS,11,16,8,1512.4000000000003,33,1
a2a41aedb70551d4a85aa04dc2fced48,SP,2,2,1,52.79,57,1
a2b911e9ad40dc7d61c142a4683e2d85,RJ,1,1,1,85.9,266,1
a2e874074c877c5a05abae80ad6e488f,SP,26,27,15,5579.02,7,0
a2fa0bdc798ee84cdb08281337cf4fb6,SC,8,11,6,354.86,16,1
a3082f442524a1be452e3189e003b361,SP,2,2,2,109.8,12,1
a35124e2d763d7ca3fbe3b97d143200f,SP,4,7,2,411.5,268,1
a353b1083c9863d756d9404695016d64,ES,1,1,1,120.0,55,1
a35ef466c6fd6d052f5d241240d3c5e2,RS,3,3,3,569.9,123,1
a369d693961cb93b61ca2cc518872a85,SP,4,7,4,924.0,17,0
a36ac007a4d18f865c8d32c3b2402c2d,SP,3,3,2,579.84,147,1
a36b125ac6d5fdbc7f50de85c9157bdc,SP,17,19,7,1089.71,21,0
a37c340b91cb0169e8b029db6440fba2,SP,5,5,1,345.0,139,1
a3a38f4affed601eb87a97788c949667,SC,202,211,95,20685.46000000003,4,0
a3b0df0065e264a91b7bbf5f844af5cd,SP,2,2,2,186.69,130,1
a3dd39f583bc80bd8c5901c95878921e,BA,30,32,3,4259.210000000001,56,0
a3e9a2c700480d9bb01fba070ba80a0e,SP,65,76,41,6326.9,5,0
a3f0b55de503387383c7b1de3ad7f678,PR,4,4,3,739.6,3,0
a416b6a846a11724393025641d4edd5e,SP,91,106,64,15830.59,3,0
a420f60ff1aa9acc80d0e42959f2b313,SP,19,19,7,2468.5,1,0
a425f92c199eb576938df686728acd20,PR,9,10,10,575.0,23,0
a435b009cd956ea60748b5cfbddf2e24,SP,3,3,2,361.18,189,1
a44fb5a447105f8469bdf16bf9159f25,RS,3,3,1,297.0,54,0
a45765f8afb1e594b22bf9e974b46765,SP,1,1,1,79.99,328,1
a478c7961d6a992065b24e63b366f90b,SC,7,8,4,1082.5,217,0
a49928bcdf77c55c6d6e05e09a9b4ca5,SP,85,93,3,7748.899999999988,22,0
a4b6b9b992b46e9ef863637af96e04bc,SC,5,7,4,4914.0,214,1
a4bd6e9adf39b63f43dc545d3ca1f53d,RJ,3,3,3,1548.79,233,0
a513150f33f99a06569e9cd5c4bb889b,SP,2,2,2,677.0,57,1
a5259c149128e82c9d6d46e0c1c812bb,RO,7,7,6,1152.36,15,0
a5a1bfcf728ab0e19182959cf0771ee4,SP,2,3,1,179.7,7,0
a5bff0f43eb51f0cad7c37fac7244c8a,SP,4,5,2,445.0,126,1
a5cba26a62b8b4d0145b68b841e62e7f,PR,9,10,9,2733.44,5,0
a5dd1946fb63ada8bcaa0c9cd8f11e22,PE,4,4,4,158.59,27,0
a673821011d0cec28146ea42f5ab767f,SP,71,78,28,7327.49999999999,7,0
a67780aba9dd436e7ac0aa1f889e73ec,SP,3,3,3,386.4,0,0
a6bd7d1ccdac48c6b33b28596b7eb122,PB,8,8,8,8064.5,57,0
a6fe7de3d16f6149ffe280349a8535a0,SP,27,28,8,1597.2000000000007,2,0
a70e9066dbfd10b6b97a3f54a1356762,PR,2,4,2,1716.0,72,1
a72c2f59332659e361d647515c698798,RS,1,2,1,278.0,17,0
a7b7354cc588f7566a848bcbb1ce3d96,SP,2,2,1,79.8,313,1
a7c53f6b3b61adbdaa99dda97e8cbd56,SP,1,1,1,99.0,331,1
a7c88262832dfc683781d6a421edefae,SP,4,4,4,1111.0,235,0
a7f13822ceb966b076af67121f87b063,SP,68,79,29,11406.799999999985,271,1
a806a4bb063ea7ca6d374eafa50a6058,ES,3,4,4,219.6,17,0
a81466620e46a6970b22ef40379fdfc9,SC,2,2,1,321.8,110,1
a888faf2d1baececa6baf9c3d603ee1f,PR,47,48,18,15825.399999999989,46,0
a89e143d5211473ae18db9577ee34b64,SP,1,1,1,70.0,241,1
a90a5da8b09e44264a177c0374a5ac87,PR,3,3,2,74.7,329,1
a938325a4b357fd23a6a4d5bb126408e,RJ,10,11,9,1519.0,34,0
a9415cf907dfa12f9ed18693244f5329,MG,1,2,1,210.0,12,1
a99504ac23ed125aaf5302af6cc30af9,SP,1,1,1,978.0,108,1
a9ae440659f48b7849df83e82734150b,SP,1,1,1,285.0,110,1
a9b533a26e898b12e8b8d4c07279bf4d,RJ,4,4,1,119.6,54,1
aa17b35ce4de7b565be3249ba838944f,SP,2,2,1,79.8,152,1
aa1eb17b9fdf6dfd546e25c45c7b9235,SP,1,1,1,27.99,61,0
aac29b1b99776be73c3049939652091d,MG,73,96,9,5523.389999999996,9,0
aadfe0417e61315688b6bd7043361e25,GO,1,1,1,289.9,181,1
aae3bfea055532c57fb453ed3ec80b30,SP,45,47,5,2737.939999999999,11,0
aae5953b9edddf14749c0d65d60eb4b9,MG,2,2,2,173.0,105,1
aaed1309374718fdd995ee4c58c9dfcd,SC,87,94,44,7461.649999999991,4,0
aafe36600ce604f205b86b5084d3d767,SC,78,79,24,5947.499999999993,22,0
ab27bbbad5239bc31a34709275a70db4,SP,1,4,1,143.6,92,0
ab3e0c171fe84a7ba7de130f19cfb485,PR,5,6,3,503.46,16,0
ab75b89cc49c9ab3160d0c91565a442a,SP,1,1,1,18.99,210,1
ab9db4cf53b08b828b64dccaafc2d9f0,RS,3,3,2,90.88,17,0
aba1721a889e04decc910aa13b768ef4,SP,49,53,47,8035.5,4,0
abbf6046bbdf1028606a5bc7f00c99e7,SC,1,1,1,215.0,7,0
abc015ebac1d283a323ca9db35ede4b9,SP,12,13,8,1106.8,53,1
abcd2cb37d46c2c8fb1bf071c859fc5b,MT,26,31,22,2670.380000000001,0,0
abe021b01ba992245271b9aa422032df,PR,2,2,2,6720.0,266,1
abe42c5d03695b4257b5c6cbf4e6784e,RJ,18,18,14,6898.0,3,0
ac3508719a1d8f5b7614b798f70af136,RS,80,80,37,10128.539999999988,1,0
ac51cac5e20d69ff485a54746488ef48,SP,3,3,3,700.0,2,1
ac6417315ae5da8f9a38ee11de6f7780,SP,5,5,4,592.4,40,0
acadd4d36859671cb635527c6c977533,SP,1,1,1,46.0,46,0
acb6c2ca5c82411c1fdb88d5fd5eb95e,SP,5,5,1,260.5,327,0
aced59e9b31ef866a94f9e7f29d8d418,SP,44,50,15,4674.6,11,0
acf974e4d5950ad143a247471b831eb9,RS,5,12,3,423.80000000000007,93,1
ad14615bdd492b01b0d97922e87cb87f,SC,1,1,1,8.25,355,1
ad273c9eb54ecb4532de4bf75bae9e4e,PR,7,8,6,426.0,29,0
ad420dd0c4f92f8af951ac24b86d0cf5,MG,17,19,13,1294.87,64,0
ad75519a07f039025e83795a4418470f,GO,2,5,2,175.62,1,1
ad781527c93d00d89a11eecd9dcad7c1,SP,30,30,2,4799.699999999996,7,0
ad87df7699e83b8a91822a4a0b765c3a,SP,5,6,5,309.9,218,1
ad8b531ae67582f096925cff5630d0d1,PR,2,2,2,198.45000000000002,68,1
ad97a199236354e53fcd91a5a913e9a2,SC,8,8,4,4687.5,0,0
adbc26658d6c7b4b6219f9d934598091,PR,50,53,7,7142.0,1,0
adbe70ab2c97442046d393988c8d1d27,SP,5,5,2,289.5,111,1
adcf50477d6a1f5d91bb9d54c4903cb5,MG,14,29,11,786.9500000000003,214,0
ae45ad30c2d2e5913094769690a239d2,SP,1,2,1,251.8,54,1
ae8bfdbf1c2a2a2dee92d799db0a31c6,PR,8,8,6,339.92,261,1
af4a0e4cfe1d9c26b6712b1be25a72e5,MG,13,17,12,5617.789999999999,1,0
afa6714acee029b2dfdf357e5579cc03,SP,7,7,5,1422.94,59,0
afe0067131b73e40875c9b6c10bd2e21,MG,43,43,7,4810.7,20,0
b026643914f651e8371425e5b8a1e780,RJ,1,1,1,27.9,207,1
b05b432bf68945d4d9783f9e3ca29ee8,SP,2,2,2,224.8,140,1
b080809eaacb49e5ca07290981472431,MG,6,6,4,244.0,8,0
b0b346d3a89f5eb4c2968af3f083cd43,SP,4,4,2,185.0,25,0
b1204cfda1d4948679db3cfc0d3cb95c,SP,2,2,2,87.5,191,0
b127efdabeffb5d559349c7b172eb75d,SP,9,9,9,280.5,259,1
b12cfd255810394b60caef18ae163547,PR,2,2,1,560.0,68,1
b14db04aa7881970e83ffa9426897925,SP,51,76,10,4195.300000000001,9,0
b17b679f4f5ce2e03ce6968c62648246,SP,22,22,18,1789.9900000000005,8,0
b18dc380845b24038cfc48006478f099,SP,8,8,5,1646.3399999999997,12,0
b19f3ca2ea475913750f25a5c37c8d8f,MG,2,2,2,338.8,95,0
b1aaae6b66ad3c40f54b389d7ea4bee0,SP,14,16,14,1090.25,252,1
b1ac6ea7895bc3dd6f0f6f4abbdd2821,RS,38,38,3,2962.0,47,1
b1b3948701c5c72445495bd161b83a4c,SP,14,14,2,21519.500000000007,174,1
b1fc4f64df5a0e8b6913ab38803c57a9,RJ,52,62,5,3897.8499999999985,13,0
b1fecf4da1fa2689bccffa0121953643,MS,15,16,7,2957.0400000000004,249,1
b2479f944e1b90cf8a5de1bbfde284d6,SP,12,15,11,522.85,1,0
b2a6d334e2833acea353624840e25a0e,SP,18,19,3,1321.6800000000003,2,0
b2ac621f0d0322434d04a12b078b9369,PR,11,11,7,4041.8,0,0
b2ba3715d723d245138f291a6fe42594,SP,248,263,123,39119.7900000002,0,0
b2eecf5ea250510da76590ca79d60e5d,SP,9,11,5,1060.0,81,1
b2f4d63c7203f539a78252565ca32257,RJ,1,1,1,14.9,144,1
b32be1695eb7ec5f10f72d9610a12527,RS,18,18,4,11095.0,2,0
b335c59ab742f751a85db9c411a86739,MG,27,28,18,2294.4100000000008,50,1
b33aaadd1a8891d2dfef0c4c3bdf0371,SP,1,1,1,100.0,18,0
b33e7c55446eabf8fe1a42d037ac7d6d,SP,102,104,21,27763.17000000002,0,0
b347677812ea483b0f528eaf8cbc09b7,PR,7,7,2,2602.0,3,0
b372ee768ed69e46ca8cdbd267aa7a38,SP,36,39,18,6965.0,0,0
b37c4c02bda3161a7546a4e6d222d5b2,SP,2,9,2,13615.0,121,0
b39d7fe263ef469605dbb32608aee0af,SP,5,5,3,729.5,14,0
b3b17aab11f273023a5f22ca52e1eb70,PR,1,1,1,293.0,6,0
b3e2faf2c1004d674f16a3aa3197f0e1,SP,3,3,3,61.47,265,1
b3f19518fcec265b2e97af287725f981,SP,8,8,4,444.92,161,1
b410bdd36d5db7a65dcd42b7ead933b8,GO,1,1,1,179.0,7,0
b416191c9813d821a295cfabafff4161,SP,2,2,1,117.8,168,1
b45d7ebfb7378630f1bcd74b6ff86ff7,MG,3,3,1,899.6999999999999,118,1
b499c00f28f4b7069ff6550af8c1348a,SP,54,62,37,3403.3799999999956,1,0
b4a476fbd28de64b1e347abf9089366a,SP,27,32,11,4366.04,15,0
b4ffb71f0cb1b1c3d63fad021ecf93e1,SP,76,92,61,3471.8199999999997,4,0
b55638ad525e906c698fa2ce742c1742,SC,4,5,3,280.8,9,0
b561927807645834b59ef0d16ba55a24,SP,5,5,4,458.0,0,0
b56828a9f9027f3c918c04ca720d9e3c,SP,2,2,2,240.0,27,0
b56906f7fd1696e043f1bcce164c487b,SP,24,24,10,1346.45,0,0
b5abf4f36adc043117b4fca82c22984c,DF,3,4,3,561.6,54,0
b5bb2b985208834bd5bd86c7a402bbad,RS,1,1,1,310.53,0,0
b5e3e38609125694d2ea2417522a60b7,SC,16,17,10,995.0400000000001,134,1
b5f49fe968dff6b112861e6cd8e192ef,PR,1,2,2,194.70000000000002,11,1
b6d44737c043328708f6749c2dbe50bd,SP,24,31,13,2198.1000000000004,5,0
b6dc74ed30f124f95227bed4e43a3bed,PR,9,10,6,387.55999999999995,57,1
b6e1504972665f739dec4facb9943775,SP,10,10,6,1050.9799999999998,25,0
b76a1f8356322f12529c37b67d5c96c2,SP,3,3,3,198.70000000000002,8,0
b76dba6c951ab00dc4edf0a1aa88037e,SP,98,103,21,1413.3400000000017,15,0
b77a27b1864483e721dc831d5ba4afa0,RJ,1,1,1,20.9,307,1
b7cc6c5e001441ae8cdd5c69a480cbe4,SC,5,5,4,452.8,68,1
b7d5b4b87af9d42b601865d3f3810bff,SC,1,1,1,350.0,270,1
b7e1750c1157341d2abd0251e07c186b,SP,3,4,4,159.6,286,1
b7ed9fb14c8eadb37adb9c45d67ab0fb,SP,6,10,5,501.1,41,0
b83cedfb587e7911540e3f576d6917ce,SP,21,22,15,1973.98,13,0
b8555308bfdb4ca1ed54325a58da9a97,SP,4,5,2,489.5,23,0
b8630e1121437d41cb08e3c749c2c2e2,RJ,2,2,2,3158.0,11,0
b86a47b3366e3b5424a7b225781f4908,MG,1,1,1,86.5,26,1
b87a7ea0c30fad2dd6781b74a0064859,SP,2,2,2,200.9,12,0
b88e7c57cb2d8b973b7dd4a2bfa14b36,PR,4,4,3,353.9,61,1
b8bc237ba3788b23da09c0f1f3a3288c,SC,22,24,1,6548.929999999999,6,0
b8d890108a7a80e4f5d59eea9f362438,PR,2,3,2,89.69999999999999,104,1
b90e891671cffd9557f33a97dc523645,PR,10,10,9,1094.0,0,0
b92e3c8f9738272ff7c59e111e108d7c,MG,42,46,25,5483.489999999999,1,0
b94cc9f10ddc85e4ba73a6f7974e7101,RJ,23,23,6,14047.699999999995,68,0
b98b715fe9e276204e2a3464f48cd796,SP,3,3,1,239.70000000000002,342,0
b9a03475e6447e631b6799ec8274800f,PR,6,6,6,707.8,21,0
b9c0ffa92f3ff9a5a3d45ef7213c0842,SP,3,3,2,490.0,46,1
ba6b4a237f92479743cf0ca06b67a9ac,RJ,2,2,2,124.99,2,0
ba6b68b55fe8704377a7d43c8e5c0185,MG,5,5,3,739.77,242,1
baa49d93c8c8841e27400a300f5d74b2,SC,6,6,3,246.4,240,1
bab0a8cd684e41ba6e2637dca0979d3b,RJ,1,1,1,269.9,162,1
bacb1f0ed56ad24198f5810d2b3fe9a5,SP,38,38,20,6078.049999999997,14,1
baeda7047354773262ba2405f97038ba,SP,1,1,1,35.0,123,1
baf15155e37ef5492731459bdc05be8a,SP,1,1,1,47.0,321,1
bafc5aa11e413978be29040f51342e70,MG,9,9,6,1679.5500000000002,6,1
bb135baca94c82fcb731335ad5b04a03,SP,10,17,9,451.39999999999986,22,0
bb3dca718920a4d7ec3cc9ffb025108b,SP,2,3,2,108.0,350,1
bb5bd94c8f59cc050072d2930c869cac,SP,13,13,9,2083.9800000000005,11,0
bb5d956dece964a06c12bceb66b923ae,RJ,1,1,1,1069.36,9,0
bb7a14e229b1c95156719c3d9552eeee,RJ,9,9,5,2510.3,13,0
bba3293d6f5d5af2f415e004e8b93ae3,SP,9,9,4,6500.49,2,0
bba74270a87732727b5a3b4fd9ac1c39,MG,24,25,16,4001.7499999999973,7,0
bbad7e518d7af88a0897397ffdca1979,SP,33,39,9,2620.020000000002,15,0
bbaff50f3b708fda865918715276cd87,SP,8,8,5,204.1,70,0
bbf9ad41dca6603e614efcdad7aab8c4,CE,8,8,2,4792.0,14,0
bc2ac6b95e1accce9858528ee566c17e,SP,10,12,9,1027.0,2,0
bc302730ea8cf49b5c74f579febb5bbf,SP,3,3,2,1978.98,9,0
bc47d5d1490df2b36add65d733eafaba,SP,4,5,4,157.4,1,0
bc503e244f187939d10c92a5c8e378ce,SP,5,12,2,380.55,149,0
bcc9dd23e2a8bd8267cf92b19304a1b9,SP,1,1,1,56.99,12,0
bccf933e006e9b94a6184af782963e77,SP,32,32,17,2447.05,8,0
bcd2d7510d58e293f20fad6438c1b314,PR,1,1,1,23.9,356,1
bd0389da23d89b726abf911cccc54596,DF,47,50,38,3811.0800000000027,5,0
bd149ed516d4c5d418d5781f8e18919f,SP,4,5,1,189.5,65,1
bd1d49a326abfa9b1036772e40445430,SP,2,2,2,143.3,45,0
bd23da7354813347129d751591d1a6e2,SP,69,70,9,7127.199999999992,0,0
bd4889b5e9133b35b66e42a8665cea5c,SP,16,22,7,2410.0,0,0
bd4ff04377f974574f7f0bf9d6ce7dde,SP,1,1,1,34.99,345,1
bd65d163ded559eb90a10cd09fec178f,SP,1,2,2,19.8,163,1
bd697db56ff8e7c9cd1abeb7f72029b2,SP,10,10,10,1199.9,49,0
bdb3edbaee43a761e2d4f258dc08f348,SP,5,5,3,259.5,44,1
bdf0d02d36a1d839d0c39c4a887cdd49,SP,4,5,2,70.0,14,0
be1e9e378700cecaa4ebf71433d7915c,SP,2,2,1,119.89000000000001,7,1
be8e909810184b9b19e886129149d8e5,SP,9,9,3,384.91,4,0
be9a160a9011f627c3e121d076c1ec7b,SC,5,5,5,2055.0,93,1
bede56095ba33c42038fb85f707b8a42,SP,2,2,2,3973.9,45,1
bee36b4f9a2b9fdcaff6ec05df202ed0,SP,1,1,1,16.9,350,1
bf0045791395e66460eb04749c68672a,SP,2,2,1,119.8,322,1
bf100ecb7997df312b285358fb32f92c,PR,18,19,8,1902.1000000000008,148,0
bf3c6d2a28b2b5501e6c15448982dcc9,SP,33,36,8,3750.8000000000015,42,0
bf961104a38e01b9062ee026bb657dee,SP,4,4,1,585.56,354,1
bfd27a966d91cfaafdb25d076585f0da,SP,93,93,46,14074.0,1,0
